,"Sample 
Number 
 
","Elapsed 
Time 
 
"," 
Notes 
 
","Flow 
F1 
 
[l/min]","Solenoid 
Valve 
 
[I/O]","Solenoid 
Valve 
Position 
","Pump 
Speed 
 
[%]","PID A 
Proportional 
Band 
[%]","PID A 
Integral 
Time 
[s]","PID A 
Derivative 
Time 
[s]","PID A 
Set 
Point 
","PID A 
Controller 
Output 
[%]"
,914,05:04,,0.53,1,Closed,27,130,0,0,2,27
,915,05:05,,0.60,1,Closed,27,130,0,0,2,28
,916,05:05,,0.59,1,Closed,28,130,0,0,2,27
,917,05:05,,0.59,1,Closed,27,130,0,0,2,27
,918,05:05,,0.60,1,Closed,27,130,0,0,2,27
,919,05:06,,0.60,1,Closed,27,130,0,0,2,27
,920,05:06,,0.59,1,Closed,27,130,0,0,2,27
,921,05:06,,0.59,1,Closed,27,130,0,0,2,27
,922,05:06,,0.58,1,Closed,27,130,0,0,2,27
,923,05:07,,0.58,1,Closed,27,130,0,0,2,27
,924,05:07,,0.56,1,Closed,27,130,0,0,2,27
,925,05:07,,0.59,1,Closed,27,130,0,0,2,28
,926,05:08,,0.59,1,Closed,28,130,0,0,2,27
,927,05:08,,0.62,1,Closed,27,130,0,0,2,27
,928,05:08,,0.61,1,Closed,27,130,0,0,2,27
,929,05:08,,0.59,1,Closed,27,130,0,0,2,27
,930,05:09,,0.59,1,Closed,27,130,0,0,2,27
,931,05:09,,0.56,1,Closed,27,130,0,0,2,27
,932,05:09,,0.56,1,Closed,27,130,0,0,2,28
,933,05:09,,0.58,1,Closed,28,130,0,0,2,28
,934,05:10,,0.58,1,Closed,28,130,0,0,2,27
,935,05:10,,0.61,1,Closed,28,130,0,0,2,27
,936,05:10,,0.61,1,Closed,27,130,0,0,2,27
,937,05:10,,0.57,1,Closed,27,130,0,0,2,27
,938,05:11,,0.57,1,Closed,27,130,0,0,2,27
,939,05:11,,0.57,1,Closed,27,130,0,0,2,28
,940,05:11,,0.57,1,Closed,27,130,0,0,2,27
,941,05:12,,0.58,1,Closed,27,130,0,0,2,28
,942,05:12,,0.58,1,Closed,28,130,0,0,2,27
,943,05:12,,0.58,1,Closed,26,130,0,0,2,27
,944,05:12,,0.58,1,Closed,27,130,0,0,2,27
,945,05:13,,0.58,1,Closed,27,130,0,0,2,27
,946,05:13,,0.55,1,Closed,27,130,0,0,2,27
,947,05:13,,0.57,1,Closed,27,130,0,0,2,28
,948,05:13,,0.59,1,Closed,28,130,0,0,2,27
,949,05:14,,0.60,1,Closed,27,130,0,0,2,27
,950,05:14,,0.60,1,Closed,27,130,0,0,2,27
,951,05:14,,0.60,1,Closed,27,130,0,0,2,27
,952,05:14,,0.56,1,Closed,27,130,0,0,2,27
,953,05:15,,0.56,1,Closed,27,130,0,0,2,28
,954,05:15,,0.58,1,Closed,28,130,0,0,2,28
,955,05:15,,0.56,1,Closed,28,130,0,0,2,27
,956,05:15,,0.61,1,Closed,27,130,0,0,2,28
,957,05:16,,0.61,1,Closed,28,130,0,0,2,27
,958,05:16,,0.61,1,Closed,27,130,0,0,2,27
,959,05:16,,0.61,1,Closed,27,130,0,0,2,27
,960,05:17,,0.59,1,Closed,27,130,0,0,2,27
,961,05:17,,0.59,1,Closed,27,130,0,0,2,27
,962,05:17,,0.57,1,Closed,27,130,0,0,2,27
,963,05:17,,0.57,1,Closed,27,130,0,0,2,27
,964,05:18,,0.58,1,Closed,27,130,0,0,2,27
,965,05:18,,0.59,1,Closed,27,130,0,0,2,27
,966,05:18,,0.59,1,Closed,27,130,0,0,2,27
,967,05:18,,0.59,1,Closed,27,130,0,0,2,27
,968,05:19,,0.59,1,Closed,27,130,0,0,2,27
,969,05:19,,0.60,1,Closed,27,130,0,0,2,27
,970,05:19,,0.59,1,Closed,27,130,0,0,2,27
,971,05:19,,0.59,1,Closed,27,130,0,0,2,27
,972,05:20,,0.59,1,Closed,27,130,0,0,2,27
,973,05:20,,0.58,1,Closed,27,130,0,0,2,27
,974,05:20,,0.58,1,Closed,27,130,0,0,2,27
,975,05:20,,0.59,1,Closed,27,130,0,0,2,27
,976,05:21,,0.60,1,Closed,27,130,0,0,2,27
,977,05:21,,0.57,1,Closed,27,130,0,0,2,27
,978,05:21,,0.57,1,Closed,27,130,0,0,2,27
,979,05:22,,0.55,1,Closed,27,130,0,0,2,27
,980,05:22,,0.55,1,Closed,28,130,0,0,2,28
,981,05:22,,0.60,1,Closed,28,130,0,0,2,28
,982,05:22,,0.60,1,Closed,28,130,0,0,2,27
,983,05:23,,0.61,1,Closed,28,130,0,0,2,27
,984,05:23,,0.61,1,Closed,27,130,0,0,2,27
,985,05:23,,0.57,1,Closed,27,130,0,0,2,27
,986,05:23,,0.57,1,Closed,27,130,0,0,2,27
,987,05:24,,0.57,1,Closed,27,130,0,0,2,27
,988,05:24,,0.57,1,Closed,27,130,0,0,2,28
,989,05:24,,0.60,1,Closed,27,130,0,0,2,28
,990,05:24,,0.60,1,Closed,28,130,0,0,2,27
,991,05:25,,0.60,1,Closed,27,130,0,0,2,27
,992,05:25,,0.63,1,Closed,27,130,0,0,2,27
,993,05:25,,0.58,1,Closed,27,130,0,0,2,26
,994,05:25,,0.57,1,Closed,27,130,0,0,2,27
,995,05:26,,0.57,1,Closed,26,130,0,0,2,27
,996,05:26,,0.57,1,Closed,27,130,0,0,2,27
,997,05:26,,0.57,1,Closed,27,130,0,0,2,28
,998,05:26,,0.59,1,Closed,27,130,0,0,2,28
,999,05:27,,0.59,1,Closed,28,130,0,0,2,27
,1000,05:27,,0.61,1,Closed,27,130,0,0,2,27
,1001,05:27,,0.60,1,Closed,27,130,0,0,2,27
,1002,05:28,,0.58,1,Closed,27,130,0,0,2,27
,1003,05:28,,0.59,1,Closed,27,130,0,0,2,27
,1004,05:28,,0.57,1,Closed,27,130,0,0,2,27
,1005,05:28,,0.57,1,Closed,27,130,0,0,2,28
,1006,05:29,,0.60,1,Closed,28,130,0,0,2,27
,1007,05:29,,0.60,1,Closed,27,130,0,0,2,27
,1008,05:29,,0.61,1,Closed,27,130,0,0,2,27
,1009,05:29,,0.61,1,Closed,27,130,0,0,2,27
,1010,05:30,,0.58,1,Closed,27,130,0,0,2,27
,1011,05:30,,0.58,1,Closed,27,130,0,0,2,27
,1012,05:30,,0.56,1,Closed,27,130,0,0,2,27
,1013,05:30,,0.56,1,Closed,27,130,0,0,2,28
,1014,05:31,,0.58,1,Closed,27,130,0,0,2,28
,1015,05:31,,0.59,1,Closed,28,130,0,0,2,27
,1016,05:31,,0.62,1,Closed,28,130,0,0,2,27
,1017,05:31,,0.62,1,Closed,27,130,0,0,2,26
,1018,05:32,,0.58,1,Closed,26,130,0,0,2,26
,1019,05:32,,0.55,1,Closed,27,130,0,0,2,27
,1020,05:32,,0.55,1,Closed,26,130,0,0,2,28
,1021,05:32,,0.57,1,Closed,27,130,0,0,2,28
,1022,05:33,,0.57,1,Closed,28,130,0,0,2,27
,1023,05:33,,0.61,1,Closed,28,130,0,0,2,27
,1024,05:33,,0.61,1,Closed,27,130,0,0,2,27
,1025,05:34,,0.59,1,Closed,27,130,0,0,2,27
,1026,05:34,,0.59,1,Closed,27,130,0,0,2,27
,1027,05:34,,0.58,1,Closed,27,130,0,0,2,27
,1028,05:34,,0.58,1,Closed,27,130,0,0,2,27
,1029,05:35,,0.59,1,Closed,27,130,0,0,2,27
,1030,05:35,,0.59,1,Closed,27,130,0,0,2,27
,1031,05:35,,0.58,1,Closed,27,130,0,0,2,27
,1032,05:35,,0.58,1,Closed,27,130,0,0,2,27
,1033,05:36,,0.60,1,Closed,27,130,0,0,2,27
,1034,05:36,,0.61,1,Closed,27,130,0,0,2,27
,1035,05:36,,0.59,1,Closed,27,130,0,0,2,27
,1036,05:36,,0.59,1,Closed,27,130,0,0,2,27
,1037,05:37,,0.58,1,Closed,27,130,0,0,2,27
,1038,05:37,,0.58,1,Closed,27,130,0,0,2,27
,1039,05:37,,0.59,1,Closed,27,130,0,0,2,27
,1040,05:37,,0.58,1,Closed,27,130,0,0,2,27
,1041,05:38,,0.57,1,Closed,27,130,0,0,2,27
,1042,05:38,,0.59,1,Closed,27,130,0,0,2,28
,1043,05:38,,0.57,1,Closed,28,130,0,0,2,27
,1044,05:39,,0.62,1,Closed,27,130,0,0,2,28
,1045,05:39,,0.62,1,Closed,28,130,0,0,2,27
,1046,05:39,,0.62,1,Closed,27,130,0,0,2,27
,1047,05:39,,0.62,1,Closed,27,130,0,0,2,27
,1048,05:40,,0.56,1,Closed,27,130,0,0,2,27
,1049,05:40,,0.57,1,Closed,27,130,0,0,2,28
,1050,05:40,,0.57,1,Closed,28,130,0,0,2,28
,1051,05:40,,0.57,1,Closed,28,130,0,0,2,28
,1052,05:41,,0.59,1,Closed,28,130,0,0,2,28
,1053,05:41,,0.62,1,Closed,28,130,0,0,2,27
,1054,05:41,,0.59,1,Closed,27,130,0,0,2,26
,1055,05:41,,0.60,1,Closed,27,130,0,0,2,27
,1056,05:42,,0.56,1,Closed,26,130,0,0,2,27
,1057,05:42,,0.56,1,Closed,27,130,0,0,2,28
,1058,05:42,,0.58,1,Closed,28,130,0,0,2,28
,1059,05:42,,0.58,1,Closed,28,130,0,0,2,27
,1060,05:43,,0.61,1,Closed,28,130,0,0,2,27
,1061,05:43,,0.61,1,Closed,27,130,0,0,2,27
,1062,05:43,,0.58,1,Closed,27,130,0,0,2,27
,1063,05:44,,0.58,1,Closed,27,130,0,0,2,27
,1064,05:44,,0.58,1,Closed,27,130,0,0,2,27
,1065,05:44,,0.59,1,Closed,27,130,0,0,2,27
,1066,05:44,,0.59,1,Closed,28,130,0,0,2,27
,1067,05:45,,0.64,1,Closed,27,130,0,0,2,27
,1068,05:45,,0.60,1,Closed,27,130,0,0,2,26
,1069,05:45,,0.58,1,Closed,26,130,0,0,2,27
,1070,05:45,,0.58,1,Closed,27,130,0,0,2,27
,1071,05:46,,0.57,1,Closed,27,130,0,0,2,27
,1072,05:46,,0.57,1,Closed,27,130,0,0,2,27
,1073,05:46,,0.59,1,Closed,27,130,0,0,2,27
,1074,05:46,,0.59,1,Closed,27,130,0,0,2,27
,1075,05:47,,0.61,1,Closed,27,130,0,0,2,27
,1076,05:47,,0.63,1,Closed,27,130,0,0,2,27
,1077,05:47,,0.60,1,Closed,27,130,0,0,2,26
,1078,05:47,,0.60,1,Closed,26,130,0,0,2,27
,1079,05:48,,0.56,1,Closed,26,130,0,0,2,27
,1080,05:48,,0.56,1,Closed,27,130,0,0,2,28
,1081,05:48,,0.57,1,Closed,28,130,0,0,2,28
,1082,05:49,,0.57,1,Closed,28,130,0,0,2,28
,1083,05:49,,0.62,1,Closed,28,130,0,0,2,27
,1084,05:49,,0.62,1,Closed,28,130,0,0,2,27
,1085,05:49,,0.59,1,Closed,27,130,0,0,2,27
,1086,05:50,,0.59,1,Closed,27,130,0,0,2,27
,1087,05:50,,0.57,1,Closed,27,130,0,0,2,27
,1088,05:50,,0.57,1,Closed,27,130,0,0,2,28
,1089,05:50,,0.58,1,Closed,28,130,0,0,2,28
,1090,05:51,,0.59,1,Closed,28,130,0,0,2,27
,1091,05:51,,0.60,1,Closed,27,130,0,0,2,27
,1092,05:51,,0.60,1,Closed,27,130,0,0,2,27
,1093,05:51,,0.60,1,Closed,27,130,0,0,2,27
,1094,05:52,,0.57,1,Closed,27,130,0,0,2,27
,1095,05:52,,0.57,1,Closed,27,130,0,0,2,28
,1096,05:52,,0.57,1,Closed,28,130,0,0,2,28
,1097,05:52,,0.57,1,Closed,28,130,0,0,2,28
,1098,05:53,,0.60,1,Closed,28,130,0,0,2,28
,1099,05:53,,0.60,1,Closed,28,130,0,0,2,27
,1100,05:53,,0.60,1,Closed,27,130,0,0,2,27
,1101,05:53,,0.60,1,Closed,27,130,0,0,2,27
,1102,05:54,,0.58,1,Closed,27,130,0,0,2,27
,1103,05:54,,0.58,1,Closed,27,130,0,0,2,27
,1104,05:54,,0.58,1,Closed,27,130,0,0,2,27
,1105,05:55,,0.58,1,Closed,27,130,0,0,2,27
,1106,05:55,,0.61,1,Closed,27,130,0,0,2,27
,1107,05:55,,0.61,1,Closed,27,130,0,0,2,27
,1108,05:55,,0.57,1,Closed,27,130,0,0,2,27
,1109,05:56,,0.57,1,Closed,27,130,0,0,2,27
,1110,05:56,,0.55,1,Closed,27,130,0,0,2,27
,1111,05:56,,0.55,1,Closed,27,130,0,0,2,28
,1112,05:56,,0.59,1,Closed,28,130,0,0,2,28
,1113,05:57,,0.59,1,Closed,28,130,0,0,2,27
,1114,05:57,,0.63,1,Closed,28,130,0,0,2,27
,1115,05:57,,0.60,1,Closed,27,130,0,0,2,26
,1116,05:57,,0.60,1,Closed,27,130,0,0,2,27
,1117,05:58,,0.55,1,Closed,26,130,0,0,2,27
,1118,05:58,,0.55,1,Closed,27,130,0,0,2,28
,1119,05:58,,0.57,1,Closed,28,130,0,0,2,28
,1120,05:58,,0.57,1,Closed,28,130,0,0,2,28
,1121,05:59,,0.59,1,Closed,28,130,0,0,2,28
,1122,05:59,,0.60,1,Closed,28,130,0,0,2,27
,1123,05:59,,0.61,1,Closed,27,130,0,0,2,27
,1124,06:00,,0.61,1,Closed,27,130,0,0,2,27
,1125,06:00,,0.57,1,Closed,27,130,0,0,2,27
,1126,06:00,,0.57,1,Closed,27,130,0,0,2,27
,1127,06:00,,0.56,1,Closed,27,130,0,0,2,27
,1128,06:01,,0.56,1,Closed,27,130,0,0,2,28
,1129,06:01,,0.59,1,Closed,28,130,0,0,2,28
,1130,06:01,,0.59,1,Closed,28,130,0,0,2,27
,1131,06:01,,0.61,1,Closed,27,130,0,0,2,27
,1132,06:02,,0.61,1,Closed,27,130,0,0,2,27
,1133,06:02,,0.59,1,Closed,27,130,0,0,2,27
,1134,06:02,,0.58,1,Closed,27,130,0,0,2,27
,1135,06:02,,0.56,1,Closed,27,130,0,0,2,27
,1136,06:03,,0.56,1,Closed,27,130,0,0,2,28
,1137,06:03,,0.58,1,Closed,28,130,0,0,2,28
,1138,06:03,,0.58,1,Closed,28,130,0,0,2,27
,1139,06:03,,0.62,1,Closed,27,130,0,0,2,27
,1140,06:04,,0.61,1,Closed,27,130,0,0,2,27
,1141,06:04,,0.60,1,Closed,27,130,0,0,2,27
,1142,06:04,,0.58,1,Closed,27,130,0,0,2,27
,1143,06:04,,0.57,1,Closed,27,130,0,0,2,27
,1144,06:05,,0.57,1,Closed,27,130,0,0,2,27
,1145,06:05,,0.57,1,Closed,27,130,0,0,2,27
,1146,06:05,,0.61,1,Closed,27,130,0,0,2,27
,1147,06:06,,0.61,1,Closed,27,130,0,0,2,27
,1148,06:06,,0.58,1,Closed,27,130,0,0,2,27
,1149,06:06,,0.58,1,Closed,27,130,0,0,2,27
,1150,06:06,,0.57,1,Closed,27,130,0,0,2,27
,1151,06:07,,0.57,1,Closed,27,130,0,0,2,28
,1152,06:07,,0.57,1,Closed,27,130,0,0,2,27
,1153,06:07,,0.57,1,Closed,27,130,0,0,2,27
,1154,06:07,,0.63,1,Closed,27,130,0,0,2,28
,1155,06:08,,0.60,1,Closed,27,130,0,0,2,26
,1156,06:08,,0.60,1,Closed,28,130,0,0,2,27
,1157,06:08,,0.60,1,Closed,28,130,0,0,2,27
,1158,06:08,,0.54,1,Closed,27,130,0,0,2,27
,1159,06:09,,0.54,1,Closed,27,130,0,0,2,28
,1160,06:09,,0.57,1,Closed,27,130,0,0,2,28
,1161,06:09,,0.57,1,Closed,28,130,0,0,2,28
,1162,06:09,,0.60,1,Closed,28,130,0,0,2,28
,1163,06:10,,0.61,1,Closed,28,130,0,0,2,27
,1164,06:10,,0.61,1,Closed,27,130,0,0,2,27
,1165,06:10,,0.60,1,Closed,27,130,0,0,2,27
,1166,06:11,,0.60,1,Closed,27,130,0,0,2,27
,1167,06:11,,0.56,1,Closed,27,130,0,0,2,27
,1168,06:11,,0.56,1,Closed,27,130,0,0,2,28
,1169,06:11,,0.57,1,Closed,27,130,0,0,2,28
,1170,06:12,,0.54,1,Closed,28,130,0,0,2,27
,1171,06:12,,0.60,1,Closed,27,130,0,0,2,28
,1172,06:12,,0.60,1,Closed,28,130,0,0,2,27
,1173,06:12,,0.62,1,Closed,27,130,0,0,2,27
,1174,06:13,,0.61,1,Closed,27,130,0,0,2,27
,1175,06:13,,0.59,1,Closed,27,130,0,0,2,27
,1176,06:13,,0.59,1,Closed,27,130,0,0,2,27
,1177,06:13,,0.57,1,Closed,27,130,0,0,2,27
,1178,06:14,,0.57,1,Closed,27,130,0,0,2,27
,1179,06:14,,0.59,1,Closed,27,130,0,0,2,28
,1180,06:14,,0.59,1,Closed,28,130,0,0,2,27
,1181,06:14,,0.61,1,Closed,28,130,0,0,2,27
,1182,06:15,,0.61,1,Closed,27,130,0,0,2,27
,1183,06:15,,0.58,1,Closed,27,130,0,0,2,27
,1184,06:15,,0.58,1,Closed,27,130,0,0,2,27
,1185,06:15,,0.56,1,Closed,27,130,0,0,2,27
,1186,06:16,,0.56,1,Closed,27,130,0,0,2,28
,1187,06:16,,0.59,1,Closed,27,130,0,0,2,28
,1188,06:16,,0.59,1,Closed,28,130,0,0,2,27
,1189,06:17,,0.62,1,Closed,27,130,0,0,2,27
,1190,06:17,,0.60,1,Closed,27,130,0,0,2,26
,1191,06:17,,0.60,1,Closed,26,130,0,0,2,27
,1192,06:17,,0.60,1,Closed,26,130,0,0,2,27
,1193,06:18,,0.50,1,Closed,27,130,0,0,2,27
,1194,06:18,,0.58,1,Closed,27,130,0,0,2,29
,1195,06:18,,0.58,1,Closed,27,130,0,0,2,27
,1196,06:18,,0.58,1,Closed,27,130,0,0,2,27
,1197,06:19,,0.64,1,Closed,27,130,0,0,2,27
,1198,06:19,,0.59,1,Closed,27,130,0,0,2,26
,1199,06:19,,0.59,1,Closed,26,130,0,0,2,27
,1200,06:19,,0.56,1,Closed,27,130,0,0,2,27
,1201,06:20,,0.55,1,Closed,27,130,0,0,2,28
,1202,06:20,,0.63,1,Closed,28,130,0,0,2,28
,1203,06:20,,0.58,1,Closed,28,130,0,0,2,26
,1204,06:20,,0.61,1,Closed,26,130,0,0,2,27
,1205,06:21,,0.61,1,Closed,27,130,0,0,2,27
,1206,06:21,,0.57,1,Closed,27,130,0,0,2,27
,1207,06:21,,0.57,1,Closed,27,130,0,0,2,28
,1208,06:22,,0.57,1,Closed,28,130,0,0,2,28
,1209,06:22,,0.57,1,Closed,28,130,0,0,2,27
,1210,08:11,,0.00,1,Closed,0,1,0,0,2,0
,1211,08:11,,0.00,1,Closed,0,1,0,0,2,0
,1212,08:11,,0.00,1,Closed,0,1,0,0,2,0
,1213,08:12,,0.00,1,Closed,0,1,0,0,2,0
,1214,08:12,,0.00,1,Closed,0,1,0,0,2,0
,1215,08:12,,0.00,1,Closed,0,1,0,0,2,0
,1216,08:12,,0.00,1,Closed,0,1,0,0,2,0
,1217,08:13,,0.00,1,Closed,0,1,0,0,2,0
,1218,08:13,,0.00,1,Closed,0,1,0,0,2,0
,1219,08:13,,0.00,1,Closed,0,1,0,0,2,100
,1220,08:13,,0.00,1,Closed,100,1,0,0,2,100
,1221,08:14,,0.01,1,Closed,100,1,0,0,2,100
,1222,08:14,,3.14,1,Closed,100,1,0,0,2,100
,1223,08:14,,3.21,1,Closed,100,1,0,0,2,0
,1224,08:14,,3.15,1,Closed,100,1,0,0,2,0
,1225,08:15,,3.18,1,Closed,0,1,0,0,2,0
,1226,08:15,,0.69,1,Closed,0,1,0,0,2,0
,1227,08:15,,0.21,1,Closed,0,1,0,0,2,100
,1228,08:15,,0.17,1,Closed,100,1,0,0,2,100
,1229,08:16,,2.99,1,Closed,100,1,0,0,2,100
,1230,08:16,,3.08,1,Closed,100,1,0,0,2,0
,1231,08:16,,3.15,1,Closed,100,1,0,0,2,0
,1232,08:17,,3.18,1,Closed,0,1,0,0,2,0
,1233,08:17,,0.35,1,Closed,0,1,0,0,2,0
,1234,08:17,,0.26,1,Closed,0,1,0,0,2,100
,1235,08:17,,0.27,1,Closed,100,1,0,0,2,100
,1236,08:18,,0.25,1,Closed,100,1,0,0,2,100
,1237,08:18,,3.09,1,Closed,100,1,0,0,2,100
,1238,08:18,,3.17,1,Closed,100,1,0,0,2,0
,1239,08:18,,3.17,1,Closed,100,1,0,0,2,0
,1240,08:19,,3.19,1,Closed,0,1,0,0,2,0
,1241,08:19,,0.40,1,Closed,0,110,0,0,2,0
,1242,08:19,,0.33,1,Closed,0,110,0,0,2,36
,1243,08:19,,0.27,1,Closed,36,110,0,0,2,38
,1244,08:20,,0.24,1,Closed,36,110,0,0,2,39
,1245,08:20,,0.94,1,Closed,39,110,0,0,2,40
,1246,08:20,,0.95,1,Closed,39,110,0,0,2,24
,1247,08:20,,1.07,1,Closed,40,110,0,0,2,24
,1248,08:21,,1.08,1,Closed,24,110,0,0,2,21
,1249,08:21,,0.52,1,Closed,21,110,0,0,2,21
,1250,08:21,,0.51,1,Closed,21,110,0,0,2,34
,1251,08:21,,0.39,1,Closed,21,110,0,0,2,34
,1252,08:22,,0.39,1,Closed,34,110,0,0,2,36
,1253,08:22,,0.84,1,Closed,37,110,0,0,2,37
,1254,08:22,,0.84,1,Closed,37,110,0,0,2,26
,1255,08:23,,0.94,1,Closed,26,110,0,0,2,26
,1256,08:23,,0.62,1,Closed,26,110,0,0,2,24
,1257,08:23,,0.61,1,Closed,24,110,0,0,2,31
,1258,08:23,,0.52,1,Closed,24,110,0,0,2,32
,1259,08:24,,0.51,1,Closed,31,110,0,0,2,34
,1260,08:24,,0.79,1,Closed,32,110,0,0,2,0
,1261,08:24,,0.79,1,Closed,34,110,0,0,2,0
,1262,08:24,,0.86,1,Closed,34,110,0,0,2,0
,1263,08:25,,0.87,1,Closed,34,110,0,0,2,0
,1264,08:25,,0.86,1,Closed,34,110,0,0,2,0
,1265,08:25,,0.87,1,Closed,34,110,0,0,2,0
,1266,08:25,,0.88,1,Closed,34,110,0,0,2,0
,1267,08:26,,0.88,1,Closed,34,110,0,0,2,0
,1268,08:26,,0.88,1,Closed,34,110,0,0,2,0
,1269,08:26,,0.88,1,Closed,34,110,0,0,2,0
,1270,08:26,,0.89,1,Closed,34,110,0,0,2,0
,1271,08:27,,0.89,1,Closed,34,110,0,0,2,0
,1272,08:27,,0.88,1,Closed,34,110,0,0,2,0
,1273,08:27,,0.88,1,Closed,34,110,0,0,2,0
,1274,08:28,,0.88,1,Closed,34,110,0,0,2,0
,1275,08:28,,0.88,1,Closed,34,110,0,0,2,0
,1276,08:28,,0.89,1,Closed,34,110,0,0,2,0
,1277,08:28,,0.89,1,Closed,34,110,0,0,2,0
,1278,08:29,,0.87,1,Closed,34,110,0,0,2,0
,1279,08:29,,0.87,1,Closed,34,110,0,0,2,0
,1280,08:29,,0.87,1,Closed,34,110,0,0,2,0
,1281,08:29,,0.87,1,Closed,34,110,0,0,2,0
,1282,08:30,,0.86,1,Closed,34,110,0,0,2,0
,1283,08:30,,0.86,1,Closed,34,110,0,0,2,0
,1284,08:30,,0.86,1,Closed,34,110,0,0,2,0
,1285,08:30,,0.87,1,Closed,34,110,0,0,2,0
,1286,08:31,,0.87,1,Closed,34,110,0,0,2,0
,1287,08:31,,0.87,1,Closed,34,110,0,0,2,0
,1288,08:31,,0.87,1,Closed,34,110,0,0,2,0
,1289,08:31,,0.93,1,Closed,34,110,0,0,2,0
,1290,08:32,,0.88,1,Closed,34,110,0,0,2,0
,1291,08:32,,0.85,1,Closed,34,110,0,0,2,0
,1292,08:32,,0.85,1,Closed,34,110,0,0,2,0
,1293,08:32,,0.86,1,Closed,34,110,0,0,2,0
,1294,08:33,,0.86,1,Closed,34,110,0,0,2,0
,1295,08:33,,0.87,1,Closed,34,110,0,0,2,0
,1296,08:33,,0.88,1,Closed,34,110,0,0,2,0
,1297,08:34,,0.87,1,Closed,35,110,0,0,2,0
,1298,08:34,,0.87,1,Closed,34,110,0,0,2,0
,1299,08:34,,0.88,1,Closed,34,110,0,0,2,0
,1300,08:34,,0.88,1,Closed,34,110,0,0,2,0
,1301,08:35,,0.86,1,Closed,34,110,0,0,2,0
,1302,08:35,,0.86,1,Closed,34,110,0,0,2,0
,1303,08:35,,0.86,1,Closed,34,110,0,0,2,0
,1304,08:35,,0.86,1,Closed,34,110,0,0,2,0
,1305,08:36,,0.86,1,Closed,34,110,0,0,2,0
,1306,08:36,,0.85,1,Closed,34,110,0,0,2,0
,1307,08:36,,0.87,1,Closed,34,110,0,0,2,0
,1308,08:36,,0.88,1,Closed,34,110,0,0,2,0
,1309,08:37,,0.88,1,Closed,34,110,0,0,2,0
,1310,08:37,,0.87,1,Closed,34,110,0,0,2,0
,1311,08:37,,0.87,1,Closed,34,110,0,0,2,0
,1312,08:37,,0.85,1,Closed,34,110,0,0,2,0
,1313,08:38,,0.85,1,Closed,34,110,0,0,2,0
,1314,08:38,,0.86,1,Closed,34,110,0,0,2,0
,1315,08:38,,0.86,1,Closed,34,110,0,0,2,0
,1316,08:38,,0.88,1,Closed,34,110,0,0,2,0
,1317,08:39,,0.88,1,Closed,34,110,0,0,2,0
,1318,08:39,,0.85,1,Closed,34,110,0,0,2,0
,1319,08:39,,0.85,1,Closed,34,110,0,0,2,0
,1320,08:40,,0.87,1,Closed,33,110,0,0,2,0
,1321,08:40,,0.87,1,Closed,34,110,0,0,2,0
,1322,08:40,,0.88,1,Closed,34,110,0,0,2,0
,1323,08:40,,0.88,1,Closed,34,110,0,0,2,0
,1324,08:41,,0.85,1,Closed,34,110,0,0,2,0
,1325,08:41,,0.85,1,Closed,34,110,0,0,2,0
,1326,08:41,,0.86,1,Closed,34,110,0,0,2,0
,1327,08:41,,0.86,1,Closed,34,110,0,0,2,0
,1328,08:42,,0.86,1,Closed,34,110,0,0,2,0
,1329,08:42,,0.86,1,Closed,34,110,0,0,2,0
,1330,08:42,,0.85,1,Closed,34,110,0,0,2,0
,1331,08:42,,0.84,1,Closed,34,110,0,0,2,0
,1332,08:43,,0.87,1,Closed,34,110,0,0,2,0
,1333,08:43,,0.86,1,Closed,34,110,0,0,2,0
,1334,08:43,,0.86,1,Closed,34,110,0,0,2,0
,1335,08:44,,0.85,1,Closed,34,110,0,0,2,0
,1336,08:44,,0.81,1,Closed,34,110,0,0,2,0
,1337,08:44,,0.88,1,Closed,34,110,0,0,2,0
,1338,08:44,,0.88,1,Closed,34,110,0,0,2,0
,1339,08:45,,0.87,1,Closed,34,110,0,0,2,0
,1340,08:45,,0.87,1,Closed,34,110,0,0,2,0
,1341,08:45,,0.87,1,Closed,34,110,0,0,2,0
,1342,08:45,,0.87,1,Closed,34,110,0,0,2,0
,1343,08:46,,0.87,1,Closed,34,110,0,0,2,0
,1344,08:46,,0.87,1,Closed,34,110,0,0,2,0
,1345,08:46,,0.85,1,Closed,34,110,0,0,2,0
,1346,08:46,,0.88,1,Closed,34,110,0,0,2,0
,1347,08:47,,0.86,1,Closed,34,110,0,0,2,0
,1348,08:47,,0.86,1,Closed,34,110,0,0,2,0
,1349,08:47,,0.87,1,Closed,34,110,0,0,2,0
,1350,08:47,,0.87,1,Closed,34,110,0,0,2,0
,1351,08:48,,0.85,1,Closed,34,110,0,0,2,0
,1352,08:48,,0.85,1,Closed,34,110,0,0,2,0
,1353,08:48,,0.87,1,Closed,34,110,0,0,2,0
,1354,08:48,,0.87,1,Closed,34,110,0,0,2,0
,1355,08:49,,0.86,1,Closed,34,110,0,0,2,0
,1356,08:49,,0.88,1,Closed,34,110,0,0,2,0
,1357,08:49,,0.88,1,Closed,34,110,0,0,2,0
,1358,08:50,,0.85,1,Closed,34,110,0,0,2,0
,1359,08:50,,0.85,1,Closed,34,110,0,0,2,0
,1360,08:50,,0.87,1,Closed,34,110,0,0,2,0
,1361,08:50,,0.87,1,Closed,34,110,0,0,2,0
