,"Sample 
Number 
 
","Elapsed 
Time 
 
"," 
Notes 
 
","Flow 
F1 
 
[l/min]","Solenoid 
Valve 
 
[I/O]","Solenoid 
Valve 
Position 
","Pump 
Speed 
 
[%]","PID A 
Proportional 
Band 
[%]","PID A 
Integral 
Time 
[s]","PID A 
Derivative 
Time 
[s]","PID A 
Set 
Point 
","PID A 
Controller 
Output 
[%]"
,454,01:59,,0.52,1,Closed,25,150,0,0,2,25
,455,01:59,,0.51,1,Closed,25,150,0,0,2,25
,456,02:00,,0.51,1,Closed,25,150,0,0,2,25
,457,02:00,,0.52,1,Closed,25,150,0,0,2,25
,458,02:00,,0.51,1,Closed,25,150,0,0,2,25
,459,02:00,,0.51,1,Closed,24,150,0,0,2,25
,460,02:01,,0.51,1,Closed,25,150,0,0,2,25
,461,02:01,,0.52,1,Closed,25,150,0,0,2,25
,462,02:01,,0.52,1,Closed,25,150,0,0,2,25
,463,02:01,,0.50,1,Closed,25,150,0,0,2,25
,464,02:02,,0.50,1,Closed,25,150,0,0,2,25
,465,02:02,,0.50,1,Closed,25,150,0,0,2,25
,466,02:02,,0.49,1,Closed,25,150,0,0,2,25
,467,02:03,,0.52,1,Closed,25,150,0,0,2,25
,468,02:03,,0.47,1,Closed,25,150,0,0,2,25
,469,02:03,,0.52,1,Closed,25,150,0,0,2,25
,470,02:03,,0.52,1,Closed,25,150,0,0,2,25
,471,02:04,,0.51,1,Closed,25,150,0,0,2,25
,472,02:04,,0.51,1,Closed,25,150,0,0,2,25
,473,02:04,,0.50,1,Closed,25,150,0,0,2,25
,474,02:04,,0.49,1,Closed,25,150,0,0,2,25
,475,02:05,,0.52,1,Closed,25,150,0,0,2,25
,476,02:05,,0.52,1,Closed,25,150,0,0,2,25
,477,02:05,,0.51,1,Closed,25,150,0,0,2,25
,478,02:05,,0.50,1,Closed,25,150,0,0,2,25
,479,02:06,,0.50,1,Closed,25,150,0,0,2,25
,480,02:06,,0.51,1,Closed,26,150,0,0,2,25
,481,02:06,,0.51,1,Closed,25,150,0,0,2,25
,482,02:06,,0.51,1,Closed,25,150,0,0,2,25
,483,02:07,,0.52,1,Closed,25,150,0,0,2,25
,484,02:07,,0.52,1,Closed,25,150,0,0,2,25
,485,02:07,,0.52,1,Closed,25,150,0,0,2,25
,486,02:07,,0.49,1,Closed,25,150,0,0,2,25
,487,02:08,,0.54,1,Closed,25,150,0,0,2,25
,488,02:08,,0.51,1,Closed,25,150,0,0,2,24
,489,02:08,,0.51,1,Closed,24,150,0,0,2,25
,490,02:09,,0.50,1,Closed,25,150,0,0,2,25
,491,02:09,,0.50,1,Closed,25,150,0,0,2,25
,492,02:09,,0.50,1,Closed,25,150,0,0,2,25
,493,02:09,,0.50,1,Closed,25,150,0,0,2,25
,494,02:10,,0.50,1,Closed,25,150,0,0,2,25
,495,02:10,,0.50,1,Closed,25,150,0,0,2,25
,496,02:10,,0.50,1,Closed,25,150,0,0,2,25
,497,02:10,,0.50,1,Closed,25,150,0,0,2,25
,498,02:11,,0.51,1,Closed,25,150,0,0,2,25
,499,02:11,,0.51,1,Closed,25,150,0,0,2,25
,500,02:11,,0.51,1,Closed,25,150,0,0,2,25
,501,02:11,,0.50,1,Closed,25,150,0,0,2,25
,502,02:12,,0.50,1,Closed,25,150,0,0,2,25
,503,02:12,,0.51,1,Closed,25,150,0,0,2,25
,504,02:12,,0.51,1,Closed,25,150,0,0,2,25
,505,02:12,,0.50,1,Closed,25,150,0,0,2,25
,506,02:13,,0.50,1,Closed,25,150,0,0,2,25
,507,02:13,,0.50,1,Closed,25,150,0,0,2,25
,508,02:13,,0.50,1,Closed,25,150,0,0,2,25
,509,02:14,,0.51,1,Closed,25,150,0,0,2,25
,510,02:14,,0.51,1,Closed,25,150,0,0,2,25
,511,02:14,,0.51,1,Closed,25,150,0,0,2,25
,512,02:14,,0.51,1,Closed,25,150,0,0,2,25
,513,02:15,,0.51,1,Closed,25,150,0,0,2,25
,514,02:15,,0.51,1,Closed,25,150,0,0,2,25
,515,02:15,,0.51,1,Closed,25,150,0,0,2,25
,516,02:15,,0.51,1,Closed,25,150,0,0,2,25
,517,02:16,,0.50,1,Closed,25,150,0,0,2,25
,518,02:16,,0.50,1,Closed,25,150,0,0,2,25
,519,02:16,,0.50,1,Closed,25,150,0,0,2,25
,520,02:16,,0.51,1,Closed,25,150,0,0,2,25
,521,02:17,,0.50,1,Closed,25,150,0,0,2,25
,522,02:17,,0.50,1,Closed,25,150,0,0,2,25
,523,02:17,,0.50,1,Closed,25,150,0,0,2,25
,524,02:17,,0.51,1,Closed,25,150,0,0,2,25
,525,02:18,,0.51,1,Closed,25,150,0,0,2,25
,526,02:18,,0.52,1,Closed,25,150,0,0,2,25
,527,02:18,,0.52,1,Closed,25,150,0,0,2,25
,528,02:19,,0.50,1,Closed,25,150,0,0,2,25
,529,02:19,,0.50,1,Closed,25,150,0,0,2,25
,530,02:19,,0.52,1,Closed,25,150,0,0,2,25
,531,02:19,,0.50,1,Closed,25,150,0,0,2,25
,532,02:20,,0.51,1,Closed,25,150,0,0,2,25
,533,02:20,,0.50,1,Closed,25,150,0,0,2,25
,534,02:20,,0.47,1,Closed,25,150,0,0,2,25
,535,02:20,,0.50,1,Closed,25,150,0,0,2,25
,536,02:21,,0.51,1,Closed,25,150,0,0,2,25
,537,02:21,,0.50,1,Closed,25,150,0,0,2,25
,538,02:21,,0.51,1,Closed,25,150,0,0,2,25
,539,02:21,,0.51,1,Closed,25,150,0,0,2,25
,540,02:22,,0.50,1,Closed,25,150,0,0,2,25
,541,02:22,,0.50,1,Closed,25,150,0,0,2,25
,542,02:22,,0.51,1,Closed,25,150,0,0,2,25
,543,02:22,,0.51,1,Closed,25,150,0,0,2,25
,544,02:23,,0.52,1,Closed,25,150,0,0,2,25
,545,02:23,,0.53,1,Closed,25,150,0,0,2,25
,546,02:23,,0.50,1,Closed,25,150,0,0,2,25
,547,02:24,,0.50,1,Closed,25,150,0,0,2,25
,548,02:24,,0.50,1,Closed,25,150,0,0,2,25
,549,02:24,,0.50,1,Closed,25,150,0,0,2,25
,550,02:24,,0.51,1,Closed,25,150,0,0,2,25
,551,02:25,,0.50,1,Closed,25,150,0,0,2,25
,552,02:25,,0.51,1,Closed,25,150,0,0,2,25
,553,02:25,,0.49,1,Closed,25,150,0,0,2,25
,554,02:25,,0.50,1,Closed,25,150,0,0,2,25
,555,02:26,,0.50,1,Closed,25,150,0,0,2,25
,556,02:26,,0.50,1,Closed,25,150,0,0,2,25
,557,02:26,,0.51,1,Closed,25,150,0,0,2,25
,558,02:26,,0.51,1,Closed,25,150,0,0,2,25
,559,02:27,,0.50,1,Closed,25,150,0,0,2,25
,560,02:27,,0.50,1,Closed,25,150,0,0,2,25
,561,02:27,,0.52,1,Closed,25,150,0,0,2,25
,562,02:27,,0.52,1,Closed,25,150,0,0,2,25
,563,02:28,,0.51,1,Closed,25,150,0,0,2,25
,564,02:28,,0.51,1,Closed,25,150,0,0,2,25
,565,02:28,,0.51,1,Closed,25,150,0,0,2,25
,566,02:29,,0.51,1,Closed,25,150,0,0,2,25
,567,02:29,,0.51,1,Closed,25,150,0,0,2,25
,568,02:29,,0.51,1,Closed,25,150,0,0,2,25
,569,02:29,,0.49,1,Closed,25,150,0,0,2,25
,570,02:30,,0.50,1,Closed,25,150,0,0,2,25
,571,02:30,,0.52,1,Closed,25,150,0,0,2,25
,572,02:30,,0.51,1,Closed,25,150,0,0,2,25
,573,02:30,,0.51,1,Closed,25,150,0,0,2,25
,574,02:31,,0.50,1,Closed,25,150,0,0,2,25
,575,02:31,,0.50,1,Closed,25,150,0,0,2,25
,576,02:31,,0.51,1,Closed,25,150,0,0,2,25
,577,02:31,,0.51,1,Closed,25,150,0,0,2,25
,578,02:32,,0.51,1,Closed,25,150,0,0,2,25
,579,02:32,,0.51,1,Closed,25,150,0,0,2,25
,580,02:32,,0.49,1,Closed,25,150,0,0,2,25
,581,02:32,,0.49,1,Closed,25,150,0,0,2,25
,582,02:33,,0.49,1,Closed,25,150,0,0,2,25
,583,02:33,,0.49,1,Closed,25,150,0,0,2,25
,584,02:33,,0.51,1,Closed,25,150,0,0,2,25
,585,02:34,,0.51,1,Closed,25,150,0,0,2,25
,586,02:34,,0.52,1,Closed,25,150,0,0,2,25
,587,02:34,,0.52,1,Closed,25,150,0,0,2,25
,588,02:34,,0.47,1,Closed,25,150,0,0,2,25
,589,02:35,,0.50,1,Closed,25,150,0,0,2,25
,590,02:35,,0.49,1,Closed,25,150,0,0,2,25
,591,02:35,,0.58,1,Closed,25,150,0,0,2,25
,592,02:35,,0.52,1,Closed,25,150,0,0,2,24
,593,02:36,,0.51,1,Closed,24,150,0,0,2,25
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
