,"Sample 
Number 
 
","Elapsed 
Time 
 
"," 
Notes 
 
","Flow 
F1 
 
[l/min]","Solenoid 
Valve 
 
[I/O]","Solenoid 
Valve 
Position 
","Pump 
Speed 
 
[%]","PID A 
Proportional 
Band 
[%]","PID A 
Integral 
Time 
[s]","PID A 
Derivative 
Time 
[s]","PID A 
Set 
Point 
","PID A 
Controller 
Output 
[%]"
,2276,09:57,,0.18,1,Closed,32,75,0,0,1.5,32
,2277,09:57,,0.16,1,Closed,33,75,0,0,1.5,44
,2278,09:57,,0.76,1,Closed,44,75,0,0,1.5,45
,2279,09:57,,0.81,1,Closed,45,75,0,0,1.5,25
,2280,09:58,,0.81,1,Closed,45,75,0,0,1.5,23
,2281,09:58,,1.27,1,Closed,25,75,0,0,1.5,23
,2282,09:58,,0.52,1,Closed,23,75,0,0,1.5,8
,2283,09:58,,0.50,1,Closed,8,75,0,0,1.5,33
,2284,09:59,,0.50,1,Closed,8,75,0,0,1.5,33
,2285,09:59,,0.27,1,Closed,33,75,0,0,1.5,33
,2286,09:59,,0.82,1,Closed,33,75,0,0,1.5,41
,2287,09:59,,0.83,1,Closed,41,75,0,0,1.5,23
,2288,10:00,,1.08,1,Closed,23,75,0,0,1.5,22
,2289,10:00,,1.09,1,Closed,22,75,0,0,1.5,14
,2290,10:00,,0.50,1,Closed,14,75,0,0,1.5,14
,2291,10:01,,0.48,1,Closed,14,75,0,0,1.5,33
,2292,10:01,,0.17,1,Closed,33,75,0,0,1.5,34
,2293,10:01,,0.16,1,Closed,33,75,0,0,1.5,44
,2294,10:01,,0.80,1,Closed,44,75,0,0,1.5,45
,2295,10:02,,0.82,1,Closed,45,75,0,0,1.5,23
,2296,10:02,,0.82,1,Closed,45,75,0,0,1.5,23
,2297,10:02,,1.27,1,Closed,23,75,0,0,1.5,23
,2298,10:02,,0.53,1,Closed,23,75,0,0,1.5,8
,2299,10:03,,0.52,1,Closed,8,75,0,0,1.5,32
,2300,10:03,,0.45,1,Closed,8,75,0,0,1.5,33
,2301,10:03,,0.44,1,Closed,33,75,0,0,1.5,35
,2302,10:03,,0.74,1,Closed,35,75,0,0,1.5,35
,2303,10:04,,0.74,1,Closed,35,75,0,0,1.5,25
,2304,10:04,,0.92,1,Closed,25,75,0,0,1.5,25
,2305,10:04,,0.60,1,Closed,25,75,0,0,1.5,19
,2306,10:04,,0.59,1,Closed,19,75,0,0,1.5,30
,2307,10:05,,0.38,1,Closed,19,75,0,0,1.5,30
,2308,10:05,,0.37,1,Closed,30,75,0,0,1.5,37
,2309,10:05,,0.71,1,Closed,30,75,0,0,1.5,38
,2310,10:05,,0.73,1,Closed,37,75,0,0,1.5,26
,2311,10:06,,1.02,1,Closed,26,75,0,0,1.5,26
,2312,10:06,,1.03,1,Closed,26,75,0,0,1.5,16
,2313,10:06,,0.57,1,Closed,16,75,0,0,1.5,16
,2314,10:07,,0.56,1,Closed,16,75,0,0,1.5,31
,2315,10:07,,0.22,1,Closed,31,75,0,0,1.5,31
,2316,10:07,,0.21,1,Closed,31,75,0,0,1.5,43
,2317,10:07,,0.74,1,Closed,43,75,0,0,1.5,43
,2318,10:08,,0.75,1,Closed,43,75,0,0,1.5,25
,2319,10:08,,1.21,1,Closed,25,75,0,0,1.5,25
,2320,10:08,,1.21,1,Closed,25,75,0,0,1.5,10
,2321,10:08,,0.55,1,Closed,10,75,0,0,1.5,10
,2322,10:09,,0.54,1,Closed,10,75,0,0,1.5,32
,2323,10:09,,0.13,1,Closed,32,75,0,0,1.5,32
,2324,10:09,,0.12,1,Closed,32,75,0,0,1.5,46
,2325,10:09,,0.73,1,Closed,46,75,0,0,1.5,46
,2326,10:10,,0.75,1,Closed,46,75,0,0,1.5,26
,2327,10:10,,1.30,1,Closed,26,75,0,0,1.5,25
,2328,10:10,,1.31,1,Closed,25,75,0,0,1.5,7
,2329,10:10,,0.61,1,Closed,25,75,0,0,1.5,6
,2330,10:11,,0.59,1,Closed,7,75,0,0,1.5,30
,2331,10:11,,0.59,1,Closed,7,75,0,0,1.5,30
,2332,10:11,,0.18,1,Closed,30,75,0,0,1.5,30
,2333,10:11,,0.64,1,Closed,30,75,0,0,1.5,44
,2334,10:12,,0.71,1,Closed,44,75,0,0,1.5,29
,2335,10:12,,0.73,1,Closed,29,75,0,0,1.5,26
,2336,10:12,,0.72,1,Closed,26,75,0,0,1.5,26
,2337,10:13,,0.72,1,Closed,26,75,0,0,1.5,26
,2338,10:13,,0.55,1,Closed,26,75,0,0,1.5,26
,2339,10:13,,0.54,1,Closed,26,75,0,0,1.5,32
,2340,10:13,,0.55,1,Closed,32,75,0,0,1.5,32
,2341,10:14,,0.55,1,Closed,32,75,0,0,1.5,32
,2342,10:14,,0.77,1,Closed,32,75,0,0,1.5,32
,2343,10:14,,0.78,1,Closed,32,75,0,0,1.5,24
,2344,10:14,,0.79,1,Closed,24,75,0,0,1.5,24
,2345,10:15,,0.79,1,Closed,24,75,0,0,1.5,24
,2346,10:15,,0.51,1,Closed,24,75,0,0,1.5,24
,2347,10:15,,0.51,1,Closed,24,75,0,0,1.5,33
,2348,10:15,,0.48,1,Closed,33,75,0,0,1.5,33
,2349,10:16,,0.47,1,Closed,33,75,0,0,1.5,34
,2350,10:16,,0.83,1,Closed,33,75,0,0,1.5,34
,2351,10:16,,0.84,1,Closed,34,75,0,0,1.5,22
,2352,10:16,,0.88,1,Closed,22,75,0,0,1.5,22
,2353,10:17,,0.88,1,Closed,22,75,0,0,1.5,21
,2354,10:17,,0.47,1,Closed,21,75,0,0,1.5,21
,2355,10:17,,0.46,1,Closed,21,75,0,0,1.5,34
,2356,10:17,,0.38,1,Closed,34,75,0,0,1.5,35
,2357,10:18,,0.38,1,Closed,35,75,0,0,1.5,37
,2358,10:18,,0.85,1,Closed,35,75,0,0,1.5,37
,2359,10:18,,0.85,1,Closed,37,75,0,0,1.5,22
,2360,10:19,,1.00,1,Closed,37,75,0,0,1.5,22
,2361,10:19,,1.00,1,Closed,22,75,0,0,1.5,17
,2362,10:19,,0.50,1,Closed,22,75,0,0,1.5,17
,2363,10:19,,0.50,1,Closed,17,75,0,0,1.5,33
,2364,10:20,,0.27,1,Closed,17,75,0,0,1.5,33
,2365,10:20,,0.74,1,Closed,33,75,0,0,1.5,41
,2366,10:20,,0.75,1,Closed,33,75,0,0,1.5,25
,2367,10:20,,1.12,1,Closed,41,75,0,0,1.5,25
,2368,10:21,,1.13,1,Closed,25,75,0,0,1.5,13
,2369,10:21,,0.56,1,Closed,13,75,0,0,1.5,12
,2370,10:21,,0.54,1,Closed,12,75,0,0,1.5,31
,2371,10:21,,0.12,1,Closed,31,75,0,0,1.5,32
,2372,10:22,,0.10,1,Closed,32,75,0,0,1.5,46
,2373,10:22,,0.10,1,Closed,32,75,0,0,1.5,47
,2374,10:22,,0.74,1,Closed,32,75,0,0,1.5,47
,2375,10:22,,1.33,1,Closed,47,75,0,0,1.5,25
,2376,10:23,,1.35,1,Closed,25,75,0,0,1.5,6
,2377,10:23,,1.35,1,Closed,25,75,0,0,1.5,5
,2378,10:23,,0.82,1,Closed,25,75,0,0,1.5,5
,2379,10:23,,0.11,1,Closed,5,75,0,0,1.5,23
,2380,10:24,,0.09,1,Closed,23,75,0,0,1.5,46
,2381,10:24,,0.09,1,Closed,23,75,0,0,1.5,47
,2382,10:24,,0.03,1,Closed,23,75,0,0,1.5,47
,2383,10:24,,1.31,1,Closed,47,75,0,0,1.5,49
,2384,10:25,,1.34,1,Closed,49,75,0,0,1.5,6
,2385,10:25,,1.34,1,Closed,49,75,0,0,1.5,5
,2386,10:25,,1.39,1,Closed,49,75,0,0,1.5,5
,2387,10:26,,0.35,1,Closed,5,75,0,0,1.5,4
,2388,10:26,,0.32,1,Closed,4,75,0,0,1.5,38
,2389,10:26,,0.32,1,Closed,4,75,0,0,1.5,39
,2390,10:26,,0.12,1,Closed,38,75,0,0,1.5,39
,2391,10:27,,0.96,1,Closed,39,75,0,0,1.5,46
,2392,10:27,,0.97,1,Closed,39,75,0,0,1.5,18
,2393,10:27,,0.97,1,Closed,39,75,0,0,1.5,18
,2394,10:27,,1.06,1,Closed,18,75,0,0,1.5,18
,2395,10:28,,0.50,1,Closed,18,75,0,0,1.5,15
,2396,10:28,,0.25,1,Closed,15,75,0,0,1.5,33
,2397,10:28,,0.24,1,Closed,33,75,0,0,1.5,42
,2398,10:28,,0.73,1,Closed,42,75,0,0,1.5,42
,2399,10:29,,0.74,1,Closed,42,75,0,0,1.5,26
,2400,10:29,,1.15,1,Closed,26,75,0,0,1.5,25
,2401,10:29,,1.17,1,Closed,25,75,0,0,1.5,12
,2402,10:29,,0.56,1,Closed,12,75,0,0,1.5,11
,2403,10:30,,0.54,1,Closed,11,75,0,0,1.5,31
,2404,10:30,,0.12,1,Closed,31,75,0,0,1.5,32
,2405,10:30,,0.12,1,Closed,31,75,0,0,1.5,46
,2406,10:30,,0.11,1,Closed,32,75,0,0,1.5,46
,2407,10:31,,0.77,1,Closed,46,75,0,0,1.5,46
,2408,10:31,,1.30,1,Closed,46,75,0,0,1.5,24
,2409,10:31,,1.33,1,Closed,24,75,0,0,1.5,7
,2410,10:32,,0.88,1,Closed,24,75,0,0,1.5,6
,2411,10:32,,0.88,1,Closed,7,75,0,0,1.5,21
,2412,10:32,,0.88,1,Closed,7,75,0,0,1.5,21
,2413,10:32,,0.09,1,Closed,21,75,0,0,1.5,21
,2414,10:33,,0.30,1,Closed,21,75,0,0,1.5,47
,2415,10:33,,0.30,1,Closed,21,75,0,0,1.5,40
,2416,10:33,,0.91,1,Closed,40,75,0,0,1.5,40
,2417,10:33,,0.92,1,Closed,40,75,0,0,1.5,20
,2418,10:34,,1.09,1,Closed,40,75,0,0,1.5,19
,2419,10:34,,1.09,1,Closed,19,75,0,0,1.5,14
,2420,10:34,,0.46,1,Closed,19,75,0,0,1.5,14
,2421,10:34,,0.45,1,Closed,14,75,0,0,1.5,35
,2422,10:35,,0.16,1,Closed,14,75,0,0,1.5,35
,2423,10:35,,0.14,1,Closed,35,75,0,0,1.5,45
,2424,10:35,,0.86,1,Closed,35,75,0,0,1.5,45
,2425,10:35,,0.87,1,Closed,45,75,0,0,1.5,21
,2426,10:36,,1.29,1,Closed,45,75,0,0,1.5,21
,2427,10:36,,0.55,1,Closed,21,75,0,0,1.5,7
,2428,10:36,,0.53,1,Closed,21,75,0,0,1.5,32
,2429,10:36,,0.19,1,Closed,32,75,0,0,1.5,32
,2430,10:37,,0.17,1,Closed,32,75,0,0,1.5,44
,2431,10:37,,0.79,1,Closed,32,75,0,0,1.5,44
,2432,10:37,,0.80,1,Closed,44,75,0,0,1.5,24
,2433,10:37,,1.25,1,Closed,44,75,0,0,1.5,23
,2434,10:38,,1.27,1,Closed,23,75,0,0,1.5,8
,2435,10:38,,0.53,1,Closed,8,75,0,0,1.5,8
,2436,10:38,,0.51,1,Closed,8,75,0,0,1.5,32
,2437,10:39,,0.05,1,Closed,33,75,0,0,1.5,33
,2438,10:39,,0.03,1,Closed,33,75,0,0,1.5,48
,2439,10:39,,0.77,1,Closed,48,75,0,0,1.5,49
,2440,10:39,,0.79,1,Closed,48,75,0,0,1.5,24
,2441,10:40,,1.41,1,Closed,49,75,0,0,1.5,24
,2442,10:40,,1.44,1,Closed,24,75,0,0,1.5,3
,2443,10:40,,0.55,1,Closed,24,75,0,0,1.5,2
,2444,10:40,,0.53,1,Closed,2,75,0,0,1.5,32
,2445,10:41,,0.12,1,Closed,32,75,0,0,1.5,32
,2446,10:41,,0.10,1,Closed,32,75,0,0,1.5,46
,2447,10:41,,0.75,1,Closed,46,75,0,0,1.5,47
,2448,10:41,,0.77,1,Closed,46,75,0,0,1.5,25
,2449,10:42,,1.31,1,Closed,47,75,0,0,1.5,24
,2450,10:42,,1.32,1,Closed,25,75,0,0,1.5,6
,2451,10:42,,1.32,1,Closed,25,75,0,0,1.5,6
,2452,10:42,,0.57,1,Closed,6,75,0,0,1.5,6
,2453,10:43,,0.15,1,Closed,6,75,0,0,1.5,31
,2454,10:43,,0.14,1,Closed,31,75,0,0,1.5,45
,2455,10:43,,0.13,1,Closed,31,75,0,0,1.5,45
,2456,10:43,,0.13,1,Closed,45,75,0,0,1.5,46
,2457,10:44,,1.27,1,Closed,46,75,0,0,1.5,46
,2458,10:44,,1.29,1,Closed,46,75,0,0,1.5,8
,2459,10:44,,1.31,1,Closed,46,75,0,0,1.5,7
,2460,10:44,,0.53,1,Closed,7,75,0,0,1.5,6
,2461,10:45,,0.51,1,Closed,6,75,0,0,1.5,32
,2462,10:45,,0.10,1,Closed,6,75,0,0,1.5,33
,2463,10:45,,0.10,1,Closed,6,75,0,0,1.5,47
,2464,10:46,,0.08,1,Closed,32,75,0,0,1.5,47
,2465,10:46,,0.82,1,Closed,47,75,0,0,1.5,47
,2466,10:46,,1.32,1,Closed,47,75,0,0,1.5,23
,2467,10:46,,1.34,1,Closed,23,75,0,0,1.5,6
,2468,10:47,,0.71,1,Closed,6,75,0,0,1.5,5
,2469,10:47,,0.70,1,Closed,5,75,0,0,1.5,26
,2470,10:47,,0.06,1,Closed,26,75,0,0,1.5,27
,2471,10:47,,0.06,1,Closed,26,75,0,0,1.5,48
,2472,10:48,,0.03,1,Closed,27,75,0,0,1.5,48
,2473,10:48,,0.54,1,Closed,48,75,0,0,1.5,49
,2474,10:48,,1.38,1,Closed,49,75,0,0,1.5,32
,2475,10:48,,1.38,1,Closed,49,75,0,0,1.5,4
,2476,10:49,,1.40,1,Closed,49,75,0,0,1.5,4
,2477,10:49,,1.09,1,Closed,4,75,0,0,1.5,3
,2478,10:49,,0.22,1,Closed,3,75,0,0,1.5,14
,2479,10:49,,0.22,1,Closed,3,75,0,0,1.5,43
,2480,10:50,,0.20,1,Closed,14,75,0,0,1.5,43
,2481,10:50,,0.13,1,Closed,43,75,0,0,1.5,43
,2482,10:50,,1.18,1,Closed,43,75,0,0,1.5,46
,2483,10:51,,1.20,1,Closed,46,75,0,0,1.5,11
,2484,10:51,,1.25,1,Closed,11,75,0,0,1.5,10
,2485,10:51,,0.49,1,Closed,10,75,0,0,1.5,8
,2486,10:51,,0.49,1,Closed,10,75,0,0,1.5,34
,2487,10:52,,0.46,1,Closed,8,75,0,0,1.5,34
,2488,10:52,,0.04,1,Closed,34,75,0,0,1.5,35
,2489,10:52,,0.84,1,Closed,34,75,0,0,1.5,49
,2490,10:52,,0.84,1,Closed,34,75,0,0,1.5,22
,2491,10:53,,0.86,1,Closed,49,75,0,0,1.5,22
,2492,10:53,,1.40,1,Closed,22,75,0,0,1.5,21
,2493,10:53,,0.49,1,Closed,21,75,0,0,1.5,3
,2494,10:53,,0.49,1,Closed,21,75,0,0,1.5,34
,2495,10:54,,0.47,1,Closed,21,75,0,0,1.5,34
,2496,10:54,,0.25,1,Closed,34,75,0,0,1.5,34
,2497,10:54,,0.82,1,Closed,34,75,0,0,1.5,42
,2498,10:54,,0.83,1,Closed,34,75,0,0,1.5,23
,2499,10:55,,1.08,1,Closed,42,75,0,0,1.5,22
,2500,10:55,,1.09,1,Closed,22,75,0,0,1.5,14
,2501,10:55,,0.52,1,Closed,14,75,0,0,1.5,14
,2502,10:56,,0.51,1,Closed,14,75,0,0,1.5,33
,2503,10:56,,0.18,1,Closed,33,75,0,0,1.5,33
,2504,10:56,,0.17,1,Closed,33,75,0,0,1.5,44
,2505,10:56,,0.78,1,Closed,33,75,0,0,1.5,44
,2506,10:57,,0.79,1,Closed,44,75,0,0,1.5,24
,2507,10:57,,1.22,1,Closed,44,75,0,0,1.5,24
,2508,10:57,,1.24,1,Closed,24,75,0,0,1.5,9
,2509,10:57,,0.59,1,Closed,9,75,0,0,1.5,9
,2510,10:58,,0.24,1,Closed,9,75,0,0,1.5,30
,2511,10:58,,0.23,1,Closed,30,75,0,0,1.5,42
,2512,10:58,,0.57,1,Closed,42,75,0,0,1.5,42
,2513,10:58,,0.58,1,Closed,42,75,0,0,1.5,31
,2514,10:59,,1.18,1,Closed,31,75,0,0,1.5,31
,2515,10:59,,1.19,1,Closed,31,75,0,0,1.5,11
,2516,10:59,,0.76,1,Closed,31,75,0,0,1.5,10
,2517,10:59,,0.76,1,Closed,10,75,0,0,1.5,25
,2518,11:00,,0.16,1,Closed,10,75,0,0,1.5,25
,2519,11:00,,0.14,1,Closed,25,75,0,0,1.5,45
,2520,11:00,,0.48,1,Closed,25,75,0,0,1.5,45
,2521,11:00,,0.48,1,Closed,45,75,0,0,1.5,34
,2522,11:01,,1.28,1,Closed,34,75,0,0,1.5,34
,2523,11:01,,1.30,1,Closed,34,75,0,0,1.5,7
,2524,11:01,,0.85,1,Closed,7,75,0,0,1.5,7
,2525,11:02,,0.85,1,Closed,7,75,0,0,1.5,22
,2526,11:02,,0.21,1,Closed,22,75,0,0,1.5,22
,2527,11:02,,0.19,1,Closed,22,75,0,0,1.5,43
,2528,11:02,,0.36,1,Closed,43,75,0,0,1.5,44
,2529,11:03,,0.36,1,Closed,44,75,0,0,1.5,38
,2530,11:03,,1.20,1,Closed,38,75,0,0,1.5,38
,2531,11:03,,1.22,1,Closed,38,75,0,0,1.5,10
,2532,11:03,,1.02,1,Closed,10,75,0,0,1.5,9
,2533,11:04,,1.03,1,Closed,9,75,0,0,1.5,16
,2534,11:04,,0.36,1,Closed,9,75,0,0,1.5,16
,2535,11:04,,0.05,1,Closed,16,75,0,0,1.5,38
,2536,11:04,,0.03,1,Closed,38,75,0,0,1.5,48
,2537,11:05,,0.90,1,Closed,48,75,0,0,1.5,49
,2538,11:05,,0.92,1,Closed,49,75,0,0,1.5,20
,2539,11:05,,1.41,1,Closed,20,75,0,0,1.5,19
,2540,11:05,,1.43,1,Closed,19,75,0,0,1.5,3
,2541,11:06,,1.43,1,Closed,19,75,0,0,1.5,2
,2542,11:06,,0.40,1,Closed,19,75,0,0,1.5,2
,2543,11:06,,0.04,1,Closed,2,75,0,0,1.5,37
,2544,11:07,,0.04,1,Closed,2,75,0,0,1.5,49
,2545,11:07,,0.03,1,Closed,37,75,0,0,1.5,49
,2546,11:07,,0.42,1,Closed,49,75,0,0,1.5,49
,2547,11:07,,1.40,1,Closed,49,75,0,0,1.5,36
,2548,11:08,,1.43,1,Closed,36,75,0,0,1.5,3
,2549,11:08,,1.17,1,Closed,3,75,0,0,1.5,2
,2550,11:08,,1.18,1,Closed,3,75,0,0,1.5,11
,2551,11:08,,0.27,1,Closed,2,75,0,0,1.5,11
,2552,11:09,,0.24,1,Closed,11,75,0,0,1.5,41
,2553,11:09,,0.10,1,Closed,11,75,0,0,1.5,42
,2554,11:09,,0.09,1,Closed,41,75,0,0,1.5,47
,2555,11:09,,1.10,1,Closed,42,75,0,0,1.5,47
,2556,11:10,,1.12,1,Closed,47,75,0,0,1.5,13
,2557,11:10,,1.37,1,Closed,13,75,0,0,1.5,13
,2558,11:10,,0.53,1,Closed,13,75,0,0,1.5,4
,2559,11:10,,0.50,1,Closed,13,75,0,0,1.5,32
,2560,11:11,,0.06,1,Closed,32,75,0,0,1.5,33
,2561,11:11,,0.04,1,Closed,33,75,0,0,1.5,48
,2562,11:11,,0.79,1,Closed,48,75,0,0,1.5,49
,2563,11:12,,0.81,1,Closed,49,75,0,0,1.5,24
,2564,11:12,,0.81,1,Closed,49,75,0,0,1.5,23
,2565,11:12,,1.41,1,Closed,24,75,0,0,1.5,23
,2566,11:12,,0.54,1,Closed,23,75,0,0,1.5,3
,2567,11:13,,0.52,1,Closed,23,75,0,0,1.5,32
,2568,11:13,,0.52,1,Closed,23,75,0,0,1.5,33
,2569,11:13,,0.33,1,Closed,3,75,0,0,1.5,33
,2570,11:13,,0.79,1,Closed,33,75,0,0,1.5,39
,2571,11:14,,0.79,1,Closed,33,75,0,0,1.5,24
,2572,11:14,,0.80,1,Closed,39,75,0,0,1.5,24
,2573,11:14,,1.01,1,Closed,24,75,0,0,1.5,23
,2574,11:14,,0.53,1,Closed,24,75,0,0,1.5,16
,2575,11:15,,0.53,1,Closed,24,75,0,0,1.5,32
,2576,11:15,,0.52,1,Closed,23,75,0,0,1.5,32
,2577,11:15,,0.45,1,Closed,32,75,0,0,1.5,33
,2578,11:15,,0.75,1,Closed,33,75,0,0,1.5,35
,2579,11:16,,0.75,1,Closed,33,75,0,0,1.5,25
,2580,11:16,,0.75,1,Closed,35,75,0,0,1.5,25
,2581,11:16,,0.58,1,Closed,25,75,0,0,1.5,25
,2582,11:17,,0.57,1,Closed,25,75,0,0,1.5,31
,2583,11:17,,0.52,1,Closed,25,75,0,0,1.5,31
,2584,11:17,,0.52,1,Closed,31,75,0,0,1.5,33
,2585,11:17,,0.73,1,Closed,31,75,0,0,1.5,33
,2586,11:18,,0.73,1,Closed,33,75,0,0,1.5,26
,2587,11:18,,0.82,1,Closed,26,75,0,0,1.5,26
,2588,11:18,,0.83,1,Closed,26,75,0,0,1.5,23
,2589,11:18,,0.55,1,Closed,26,75,0,0,1.5,22
,2590,11:19,,0.54,1,Closed,23,75,0,0,1.5,32
,2591,11:19,,0.45,1,Closed,32,75,0,0,1.5,32
,2592,11:19,,0.45,1,Closed,32,75,0,0,1.5,35
,2593,11:19,,0.79,1,Closed,32,75,0,0,1.5,35
,2594,11:20,,0.82,1,Closed,35,75,0,0,1.5,24
,2595,11:20,,0.92,1,Closed,24,75,0,0,1.5,23
,2596,11:20,,0.93,1,Closed,24,75,0,0,1.5,19
,2597,11:20,,0.51,1,Closed,23,75,0,0,1.5,19
,2598,11:21,,0.51,1,Closed,19,75,0,0,1.5,33
,2599,11:21,,0.32,1,Closed,33,75,0,0,1.5,33
,2600,11:21,,0.32,1,Closed,33,75,0,0,1.5,39
,2601,11:22,,0.79,1,Closed,33,75,0,0,1.5,39
,2602,11:22,,1.05,1,Closed,39,75,0,0,1.5,24
,2603,11:22,,1.07,1,Closed,39,75,0,0,1.5,15
,2604,11:22,,0.61,1,Closed,24,75,0,0,1.5,14
,2605,11:23,,0.60,1,Closed,15,75,0,0,1.5,30
,2606,11:23,,0.60,1,Closed,15,75,0,0,1.5,30
,2607,11:23,,0.16,1,Closed,30,75,0,0,1.5,30
,2608,11:23,,0.71,1,Closed,30,75,0,0,1.5,45
,2609,11:24,,0.71,1,Closed,45,75,0,0,1.5,26
,2610,11:24,,1.19,1,Closed,27,75,0,0,1.5,26
,2611,11:24,,1.21,1,Closed,26,75,0,0,1.5,10
,2612,11:24,,0.59,1,Closed,26,75,0,0,1.5,10
,2613,11:25,,0.58,1,Closed,10,75,0,0,1.5,30
,2614,11:25,,0.16,1,Closed,10,75,0,0,1.5,31
,2615,11:25,,0.14,1,Closed,30,75,0,0,1.5,45
,2616,11:25,,0.68,1,Closed,31,75,0,0,1.5,45
,2617,11:26,,0.69,1,Closed,45,75,0,0,1.5,27
,2618,11:26,,1.29,1,Closed,45,75,0,0,1.5,27
,2619,11:26,,1.31,1,Closed,27,75,0,0,1.5,7
,2620,11:27,,0.68,1,Closed,7,75,0,0,1.5,6
,2621,11:27,,0.29,1,Closed,7,75,0,0,1.5,27
,2622,11:27,,0.26,1,Closed,6,75,0,0,1.5,40
,2623,11:27,,0.47,1,Closed,27,75,0,0,1.5,41
,2624,11:28,,0.48,1,Closed,41,75,0,0,1.5,34
,2625,11:28,,0.48,1,Closed,41,75,0,0,1.5,34
,2626,11:28,,1.13,1,Closed,34,75,0,0,1.5,34
,2627,11:28,,0.88,1,Closed,34,75,0,0,1.5,12
,2628,11:29,,0.87,1,Closed,34,75,0,0,1.5,21
,2629,11:29,,0.53,1,Closed,21,75,0,0,1.5,21
,2630,11:29,,0.52,1,Closed,21,75,0,0,1.5,32
,2631,11:29,,0.37,1,Closed,21,75,0,0,1.5,33
,2632,11:30,,0.36,1,Closed,32,75,0,0,1.5,38
,2633,11:30,,0.78,1,Closed,38,75,0,0,1.5,38
,2634,11:30,,0.79,1,Closed,38,75,0,0,1.5,24
,2635,11:31,,1.02,1,Closed,24,75,0,0,1.5,24
,2636,11:31,,1.03,1,Closed,24,75,0,0,1.5,16
,2637,11:31,,0.53,1,Closed,16,75,0,0,1.5,16
,2638,11:31,,0.52,1,Closed,16,75,0,0,1.5,32
,2639,11:32,,0.25,1,Closed,16,75,0,0,1.5,33
,2640,11:32,,0.24,1,Closed,33,75,0,0,1.5,42
,2641,11:32,,0.73,1,Closed,42,75,0,0,1.5,42
,2642,11:32,,1.17,1,Closed,42,75,0,0,1.5,26
,2643,11:33,,1.19,1,Closed,42,75,0,0,1.5,11
,2644,11:33,,0.68,1,Closed,26,75,0,0,1.5,10
,2645,11:33,,0.67,1,Closed,10,75,0,0,1.5,27
,2646,11:33,,0.10,1,Closed,27,75,0,0,1.5,28
,2647,11:34,,0.08,1,Closed,28,75,0,0,1.5,47
,2648,11:34,,0.08,1,Closed,28,75,0,0,1.5,47
,2649,11:34,,0.59,1,Closed,47,75,0,0,1.5,47
,2650,11:34,,1.35,1,Closed,47,75,0,0,1.5,30
,2651,11:35,,1.38,1,Closed,30,75,0,0,1.5,5
,2652,11:35,,1.01,1,Closed,30,75,0,0,1.5,4
,2653,11:35,,1.00,1,Closed,5,75,0,0,1.5,16
,2654,11:36,,0.19,1,Closed,4,75,0,0,1.5,17
,2655,11:36,,0.17,1,Closed,17,75,0,0,1.5,44
,2656,11:36,,0.17,1,Closed,17,75,0,0,1.5,44
,2657,11:36,,0.02,1,Closed,44,75,0,0,1.5,44
,2658,11:37,,1.18,1,Closed,44,75,0,0,1.5,49
,2659,11:37,,1.20,1,Closed,49,75,0,0,1.5,11
,2660,11:37,,1.29,1,Closed,11,75,0,0,1.5,10
,2661,11:37,,0.54,1,Closed,11,75,0,0,1.5,7
,2662,11:38,,0.52,1,Closed,10,75,0,0,1.5,32
,2663,11:38,,0.52,1,Closed,10,75,0,0,1.5,33
,2664,11:38,,0.06,1,Closed,7,75,0,0,1.5,33
,2665,11:38,,0.79,1,Closed,33,75,0,0,1.5,48
,2666,11:39,,0.81,1,Closed,48,75,0,0,1.5,24
,2667,11:39,,0.81,1,Closed,48,75,0,0,1.5,23
,2668,11:39,,1.35,1,Closed,24,75,0,0,1.5,23
,2669,11:40,,0.54,1,Closed,23,75,0,0,1.5,5
,2670,11:40,,0.52,1,Closed,5,75,0,0,1.5,32
,2671,11:40,,0.52,1,Closed,5,75,0,0,1.5,33
,2672,11:40,,0.35,1,Closed,32,75,0,0,1.5,33
,2673,11:41,,0.77,1,Closed,33,75,0,0,1.5,38
,2674,11:41,,0.79,1,Closed,39,75,0,0,1.5,24
,2675,11:41,,0.79,1,Closed,39,75,0,0,1.5,24
,2676,11:41,,0.91,1,Closed,24,75,0,0,1.5,24
,2677,11:42,,0.53,1,Closed,24,75,0,0,1.5,20
,2678,11:42,,0.53,1,Closed,20,75,0,0,1.5,32
,2679,11:42,,0.50,1,Closed,32,75,0,0,1.5,32
,2680,11:42,,0.75,1,Closed,32,75,0,0,1.5,33
,2681,11:43,,0.75,1,Closed,33,75,0,0,1.5,25
,2682,11:43,,0.84,1,Closed,25,75,0,0,1.5,25
,2683,11:43,,0.85,1,Closed,25,75,0,0,1.5,22
,2684,11:43,,0.52,1,Closed,25,75,0,0,1.5,22
,2685,11:44,,0.51,1,Closed,22,75,0,0,1.5,33
,2686,11:44,,0.43,1,Closed,33,75,0,0,1.5,33
,2687,11:44,,0.42,1,Closed,33,75,0,0,1.5,36
,2688,11:45,,0.84,1,Closed,36,75,0,0,1.5,36
,2689,11:45,,0.85,1,Closed,36,75,0,0,1.5,22
,2690,11:45,,0.96,1,Closed,22,75,0,0,1.5,22
,2691,11:45,,0.96,1,Closed,22,75,0,0,1.5,18
,2692,11:46,,0.46,1,Closed,22,75,0,0,1.5,18
,2693,11:46,,0.45,1,Closed,18,75,0,0,1.5,35
