,"Sample 
Number 
 
","Elapsed 
Time 
 
"," 
Notes 
 
","Flow 
F1 
 
[l/min]","Solenoid 
Valve 
 
[I/O]","Solenoid 
Valve 
Position 
","Pump 
Speed 
 
[%]","PID A 
Proportional 
Band 
[%]","PID A 
Integral 
Time 
[s]","PID A 
Derivative 
Time 
[s]","PID A 
Set 
Point 
","PID A 
Controller 
Output 
[%]"
,436,01:54,,0.00,0,Open,0,100,30,0,1.5,0
,437,01:54,,0.00,0,Open,0,100,30,0,1.5,0
,438,01:55,,0.00,0,Open,0,100,30,0,1.5,0
,439,01:55,,0.00,0,Open,0,100,30,0,1.5,0
,440,01:55,,0.00,0,Open,0,100,30,0,1.5,0
,441,01:55,,0.00,0,Open,0,100,30,0,1.5,0
,442,01:56,,0.00,0,Open,0,100,30,0,1.5,0
,443,01:56,,0.00,0,Open,0,100,30,0,1.5,0
,444,01:56,,0.00,0,Open,0,100,30,0,1.5,0
,445,01:56,,0.00,0,Open,0,100,30,0,1.5,0
,446,01:57,,0.00,0,Open,0,100,30,0,1.5,0
,447,01:57,,0.00,0,Open,0,100,30,0,1.5,0
,448,01:57,,0.00,0,Open,0,100,30,0,1.5,0
,449,01:57,,0.00,0,Open,0,100,30,0,1.5,0
,450,01:58,,0.00,0,Open,0,100,30,0,1.5,0
,451,01:58,,0.00,0,Open,0,100,30,0,1.5,0
,452,01:58,,0.00,0,Open,0,100,30,0,1.5,0
,453,01:59,,0.00,0,Open,0,100,30,0,1.5,0
,454,01:59,,0.00,0,Open,0,100,30,0,1.5,0
,455,01:59,,0.00,0,Open,0,100,30,0,1.5,0
,456,01:59,,0.00,0,Open,0,100,30,0,1.5,0
,457,02:00,,0.00,0,Open,0,100,30,0,1.5,0
,458,02:00,,0.00,0,Open,0,100,30,0,1.5,0
,459,02:00,,0.00,0,Open,0,100,30,0,1.5,0
,460,02:00,,0.00,0,Open,0,100,30,0,1.5,0
,461,02:01,,0.00,0,Open,0,100,30,0,1.5,0
,462,02:01,,0.00,0,Open,0,100,30,0,1.5,0
,463,02:01,,0.00,0,Open,0,100,30,0,1.5,0
,464,02:01,,0.00,0,Open,0,100,30,0,1.5,0
,465,02:02,,0.00,0,Open,0,100,30,0,1.5,0
,466,02:02,,0.00,0,Open,0,100,30,0,1.5,0
,467,02:02,,0.00,0,Open,0,100,30,0,1.5,0
,468,02:02,,0.00,0,Open,0,100,30,0,1.5,0
,469,02:03,,0.00,0,Open,0,100,30,0,1.5,0
,470,02:03,,0.00,0,Open,0,100,30,0,1.5,0
,471,02:03,,0.00,0,Open,0,100,30,0,1.5,0
,472,02:04,,0.00,0,Open,0,100,30,0,1.5,0
,473,02:04,,0.00,0,Open,0,100,30,0,1.5,0
,474,02:04,,0.00,0,Open,0,100,30,0,1.5,0
,475,02:04,,0.00,0,Open,0,100,30,0,1.5,0
,476,02:05,,0.00,0,Open,0,100,30,0,1.5,0
,477,02:05,,0.00,0,Open,0,100,30,0,1.5,0
,478,02:05,,0.00,0,Open,0,100,30,0,1.5,0
,479,02:05,,0.01,0,Open,0,100,30,0,1.5,0
,480,02:06,,0.00,0,Open,0,100,30,0,1.5,0
,481,02:06,,0.00,0,Open,0,100,30,0,1.5,0
,482,02:06,,0.00,0,Open,0,100,30,0,1.5,0
,483,02:06,,0.00,0,Open,0,100,30,0,1.5,0
,484,02:07,,0.00,0,Open,0,100,30,0,1.5,0
,485,02:07,,0.00,0,Open,0,100,30,0,1.5,0
,486,02:07,,0.00,0,Open,0,100,30,0,1.5,0
,487,02:07,,0.00,0,Open,0,100,30,0,1.5,0
,488,02:08,,0.00,0,Open,0,100,30,0,1.5,0
,489,02:08,,0.00,0,Open,0,100,30,0,1.5,0
,490,02:08,,0.00,0,Open,0,100,30,0,1.5,0
,491,02:08,,0.00,0,Open,0,100,30,0,1.5,0
,492,02:09,,0.00,0,Open,0,100,30,0,1.5,0
,493,02:09,,0.00,0,Open,0,100,30,0,1.5,0
,494,02:09,,0.00,0,Open,0,100,30,0,1.5,0
,495,02:10,,0.00,0,Open,0,100,30,0,1.5,0
,496,02:10,,0.00,0,Open,0,100,30,0,1.5,0
,497,02:10,,0.00,0,Open,0,100,30,0,1.5,0
,498,02:10,,0.00,0,Open,0,100,30,0,1.5,0
,499,02:11,,0.00,0,Open,0,100,30,0,1.5,0
,500,02:11,,0.00,0,Open,0,100,30,0,1.5,0
,501,02:11,,0.00,0,Open,0,100,30,0,1.5,0
,502,02:11,,0.00,0,Open,0,100,30,0,1.5,0
,503,02:12,,0.00,0,Open,0,100,30,0,1.5,0
,504,02:12,,0.00,0,Open,0,100,30,0,1.5,0
,505,02:12,,0.00,0,Open,0,100,30,0,1.5,0
,506,02:12,,0.01,0,Open,0,100,30,0,1.5,0
,507,02:13,,0.00,0,Open,0,100,30,0,1.5,0
,508,02:13,,0.00,0,Open,0,100,30,0,1.5,0
,509,02:13,,0.01,0,Open,0,100,30,0,1.5,0
,510,02:14,,0.00,0,Open,0,100,30,0,1.5,0
,511,02:14,,0.00,0,Open,0,100,30,0,1.5,0
,512,02:14,,0.00,0,Open,0,100,30,0,1.5,0
,513,02:14,,0.00,0,Open,0,100,30,0,1.5,0
,514,02:15,,0.00,0,Open,0,100,30,0,1.5,0
,515,02:15,,0.00,0,Open,0,100,30,0,1.5,0
,516,02:15,,0.00,0,Open,0,100,30,0,1.5,0
,517,02:15,,0.00,0,Open,0,100,30,0,1.5,0
,518,02:16,,0.00,0,Open,0,100,30,0,1.5,0
,519,02:16,,0.00,0,Open,0,100,30,0,1.5,0
,520,02:16,,0.00,0,Open,0,100,30,0,1.5,0
,521,02:16,,0.00,0,Open,0,100,30,0,1.5,0
,522,02:17,,0.00,0,Open,0,100,30,0,1.5,0
,523,02:17,,0.00,0,Open,0,100,30,0,1.5,0
,524,02:17,,0.00,0,Open,0,100,30,0,1.5,0
,525,02:17,,0.00,0,Open,0,100,30,0,1.5,0
,526,02:18,,0.00,0,Open,0,100,30,0,1.5,0
,527,02:18,,0.00,0,Open,0,100,30,0,1.5,0
,528,02:18,,0.00,0,Open,0,100,30,0,1.5,0
,529,02:18,,0.00,0,Open,0,100,30,0,1.5,0
,530,02:19,,0.00,0,Open,0,100,30,0,1.5,0
,531,02:19,,0.00,0,Open,0,100,30,0,1.5,0
,532,02:19,,0.00,0,Open,0,100,30,0,1.5,0
,533,02:20,,0.00,0,Open,0,100,30,0,1.5,0
,534,02:20,,0.00,0,Open,0,100,30,0,1.5,0
,535,02:20,,0.00,0,Open,0,100,30,0,1.5,0
,536,02:20,,0.00,0,Open,0,100,30,0,1.5,0
,537,02:21,,0.00,0,Open,0,100,30,0,1.5,0
,538,02:21,,0.00,0,Open,0,100,30,0,1.5,0
,539,02:21,,0.00,0,Open,0,100,30,0,1.5,0
,540,02:21,,0.00,0,Open,0,100,30,0,1.5,0
,541,02:22,,0.00,0,Open,0,100,30,0,1.5,0
,542,02:22,,0.00,0,Open,0,100,30,0,1.5,0
,543,02:22,,0.00,0,Open,0,100,30,0,1.5,0
,544,02:22,,0.00,0,Open,0,100,30,0,1.5,0
,545,02:23,,0.00,0,Open,0,100,30,0,1.5,0
,546,02:23,,0.00,0,Open,0,100,30,0,1.5,0
,547,02:23,,0.00,0,Open,0,100,30,0,1.5,0
,548,02:23,,0.00,0,Open,0,100,30,0,1.5,0
,549,02:24,,0.00,0,Open,0,100,30,0,1.5,0
,550,02:24,,0.00,0,Open,0,100,30,0,1.5,0
,551,02:24,,0.00,0,Open,0,100,30,0,1.5,0
,552,02:25,,0.00,0,Open,0,100,30,0,1.5,0
,553,02:25,,0.00,0,Open,0,100,30,0,1.5,0
,554,02:25,,0.00,0,Open,0,100,30,0,1.5,0
,555,02:25,,0.01,0,Open,0,100,30,0,1.5,0
,556,02:26,,0.00,0,Open,0,100,30,0,1.5,0
,557,02:26,,0.00,0,Open,0,100,30,0,1.5,0
,558,02:26,,0.00,0,Open,0,100,30,0,1.5,0
,559,02:26,,0.00,0,Open,0,100,30,0,1.5,0
,560,02:27,,0.00,0,Open,0,100,30,0,1.5,0
,561,02:27,,0.01,0,Open,0,100,30,0,1.5,0
,562,02:27,,0.00,0,Open,0,100,30,0,1.5,0
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
